GEOID,ct_x,ct_y
30095,-109.3951954,45.66905407
47007,-85.20521391,35.59637859
21219,-87.1791517,36.83554846
47183,-88.71779381,36.2982606
29077,-93.34199276,37.25803866
42077,-75.59235488,40.61269496
31159,-97.13951622,40.87238281
36015,-76.76003782,42.14125761
36121,-78.22443551,42.70235461
6099,-120.9976899,37.55910041
42095,-75.30756717,40.75414918
1103,-86.85291863,34.4534341
21027,-86.42926843,37.77324964
28043,-89.80203074,33.76995013
21213,-86.5823018,36.74192727
50013,-73.29487565,44.79677174
39029,-80.77718838,40.76843029
51125,-78.88682085,37.78738013
12097,-81.14942951,28.06267922
5053,-92.42358927,34.29006316
13175,-82.92221506,32.4636472
36061,-73.96970082,40.77423307
5007,-94.25622921,36.33872557
72071,-67.01420475,18.48309044
12083,-82.05662651,29.21028834
51135,-78.05127646,37.14309215
34041,-74.99728768,40.85716038
36021,-73.63188145,42.25009846
40023,-95.55215818,34.02660278
20041,-97.15270774,38.86649986
48427,-98.73840861,26.56215822
13103,-81.3413211,32.36732042
40129,-99.69569048,35.68837494
55103,-90.42946495,43.37562091
35025,-103.4124761,32.79215492
1075,-88.09690827,33.77920246
72054,-66.56026162,18.37345798
47117,-86.76501716,35.46881663
51011,-78.81258575,37.37237154
5087,-93.72455871,36.01098791
56033,-106.8793901,44.78998588
42041,-77.26542331,40.16364847
42055,-77.72124059,39.92742563
42079,-75.98901152,41.1769949
26039,-84.61033951,44.6836151
1113,-85.18498791,32.28836229
39019,-81.08974113,40.57958047
51065,-78.27714673,37.8419221
17097,-87.63119522,42.32531964
13195,-83.20901423,34.12777812
5039,-92.65438259,33.96985243
8057,-106.3427454,40.66641829
8063,-102.6028974,39.30544068
16073,-116.1699745,42.58143335
55141,-90.04155012,44.45532595
36013,-79.40574477,42.3029464
13067,-84.57666857,33.94146425
47091,-81.85171817,36.45498659
39013,-80.98855612,40.01579206
51195,-82.62116034,36.97527913
29035,-90.96232876,36.94127629
40013,-96.25977699,33.96230239
31035,-98.05128466,40.52443207
24017,-77.01353164,38.47365894
19033,-93.26081466,43.08154565
19073,-94.39683721,42.03623429
21205,-83.42106028,38.19629735
49055,-110.903734,38.32434962
29031,-89.68444595,37.38399495
53071,-118.4784324,46.22981848
29133,-89.2911826,36.8280912
5025,-92.18514846,33.89838449
48113,-96.77785243,32.76661773
72079,-67.04286514,17.97921415
18033,-84.99907911,41.39758015
22073,-92.15488399,32.47828151
22095,-90.4708924,30.12648114
22091,-90.71035633,30.82197788
29197,-92.52088515,40.47025149
1059,-87.84382829,34.44166249
21041,-85.12358773,38.66781542
8019,-105.6443318,39.68911127
48267,-99.748692,30.48677054
26097,-85.00944257,45.99893236
48307,-99.34747058,31.19883895
28141,-88.23930712,34.74046269
48105,-101.4121895,30.72299054
48217,-97.13242477,31.99068452
8075,-103.1100956,40.72466552
20055,-100.7369861,38.0442993
20125,-95.74289892,37.19252169
45039,-81.12121779,34.39510189
31033,-102.9949858,41.21978248
27091,-94.55106783,43.67435732
47155,-83.52418074,35.78462988
47139,-84.52330318,35.11990341
48263,-100.7775551,33.1814098
30099,-112.2405737,47.83718155
31069,-102.3354471,41.6194175
17117,-89.92444028,39.26100722
39141,-83.05702983,39.33762363
17195,-89.91405416,41.75626604
48141,-106.2348531,31.76863099
48301,-103.5799663,31.84917714
40077,-95.25040734,34.87605392
39167,-81.49529599,39.45531084
29091,-91.88655505,36.7740098
20047,-99.31216958,37.88764857
21111,-85.6591159,38.18717796
17107,-89.36754296,40.12454253
55139,-88.6446692,44.06887299
21075,-89.18745449,36.55404474
20079,-97.42727536,38.04321829
30021,-104.8995176,47.26637416
54091,-80.04619794,39.33597397
26111,-84.38811641,43.64685924
28119,-90.28911272,34.2514184
21093,-85.96344646,37.69787622
17081,-88.92398734,38.30053131
46057,-97.18831445,44.67375099
55069,-89.73463419,45.33741806
36033,-74.30374933,44.59293869
54081,-81.2485871,37.77135586
35005,-104.4668868,33.36331665
35049,-105.9765449,35.50650506
6059,-117.7761189,33.67689396
4023,-110.8465738,31.52600908
37053,-75.9369645,36.36730559
17101,-87.72677194,38.71994523
18067,-86.11695643,40.48358042
18125,-87.23217214,38.39878378
21047,-87.49037728,36.89421282
26045,-84.83831933,42.59606691
19179,-92.40947707,41.03058224
6025,-115.3653467,33.03950929
26027,-85.9934727,41.91539323
28157,-91.31094722,31.16096616
2282,-141.09499,59.54746504
20179,-100.4418322,39.35034792
28079,-89.52402361,32.75351838
72025,-66.05081784,18.21187394
72027,-66.86261032,18.44303232
28025,-88.78150811,33.65566019
28037,-90.89785113,31.477136
28099,-89.11758637,32.75349698
46045,-99.21529853,45.41880083
72119,-65.80023067,18.37547747
1035,-86.99366589,31.4292357
18029,-84.9732555,39.14525039
18071,-86.03760469,38.90646009
28081,-88.68041744,34.2898969
22125,-91.42001291,30.8797713
5035,-90.30888035,35.20795843
12063,-85.21548975,30.79540206
48125,-100.7788601,33.61660322
51115,-76.27129686,37.41730507
38075,-101.6577679,48.71904984
48283,-99.09966364,28.34505592
36067,-76.19461064,43.00579035
19087,-91.5445566,40.987967
31083,-99.40461928,40.17647882
30075,-105.6301804,45.39498198
72075,-66.49043529,17.99733823
55091,-92.00153803,44.58292609
4001,-109.4888482,35.3956403
29121,-92.56460378,39.83080778
48279,-102.3517135,34.06860847
20097,-99.28604979,37.55825703
48015,-96.27790751,29.88701458
29061,-93.9854719,39.96072493
13253,-84.8688336,30.93874333
26101,-86.36413078,44.34280222
19119,-96.21025113,43.38050239
48233,-101.3547086,35.84000721
40139,-101.4900069,36.7478981
40153,-99.26497447,36.42265179
19003,-94.69918248,41.02898495
6101,-121.6948002,39.03451474
42105,-77.89581671,41.74492642
48465,-101.1517075,29.89293554
20077,-98.0754897,37.19160171
19133,-95.95992578,42.05165915
49023,-112.7847861,39.70270458
40137,-97.85147443,34.48558625
36017,-75.61154735,42.49351008
17143,-89.7600061,40.78807202
19091,-94.20719173,42.77645863
31177,-96.22202094,41.53103381
55049,-90.1353853,43.00046516
27097,-94.26839553,46.01260346
42003,-79.98126352,40.468846
29205,-92.07662084,39.79776409
39097,-83.40021512,39.89403482
20201,-97.08755516,39.78420291
17019,-88.19918854,40.14007975
16087,-116.7848196,44.45244571
17045,-87.74557829,39.67852156
8121,-103.2012587,39.97105248
39065,-83.65942975,40.66150475
26113,-85.09465477,44.33730451
38093,-98.95882352,46.97923426
29203,-91.40052639,37.15737756
48423,-95.26920337,32.37496329
40143,-95.94146064,36.12110027
40091,-95.66684261,35.37365534
48395,-96.51276483,31.02709855
48171,-98.94648157,30.31805802
26125,-83.38582882,42.66039802
38033,-103.8468569,46.94018516
56027,-104.4753727,43.05649094
27117,-96.25865262,44.02298286
51099,-77.15638567,38.27371052
53025,-119.4517694,47.2056509
27129,-94.94715389,44.72682462
12001,-82.35774606,29.67484632
31091,-101.1353251,41.9159035
51147,-78.44109185,37.22428688
49007,-110.588716,39.64814795
42017,-75.10688163,40.33693432
46059,-99.00493691,44.54776691
42081,-77.06449893,41.34338196
16057,-116.7117224,46.81616909
13237,-83.37290009,33.32174953
35037,-103.5497421,35.10434744
48269,-100.2558627,33.61646924
5073,-93.60702242,33.24097267
48451,-100.4620816,31.40439193
12049,-81.80992792,27.49269293
39025,-84.15190819,39.04740127
48501,-102.8277894,33.17295389
41071,-123.3081723,45.23266811
19115,-91.25963711,41.21849818
20049,-96.24411478,37.45369188
39121,-81.4555467,39.7659379
39137,-84.1317252,41.02207555
48425,-97.77434888,32.22228611
42075,-76.45770594,40.36723352
30035,-112.9946702,48.70503255
32027,-118.4044411,40.44035799
27087,-95.80906229,47.32522036
34031,-74.30072133,41.03430238
30047,-114.0894003,47.64590494
48261,-97.63645115,26.92802498
48033,-101.4317615,32.74368343
29157,-89.8244384,37.70713137
48411,-98.8176018,31.15519767
40073,-97.94209909,35.94538645
48051,-96.62143285,30.4924505
36035,-74.42219627,43.11385169
28133,-90.58860108,33.6023219
27053,-93.47683711,45.00458173
42027,-77.81991913,40.91930127
48025,-97.74118016,28.41740987
47077,-88.38797374,35.65426019
19171,-92.53255508,42.07979065
20175,-100.8512823,37.19329313
19135,-92.86899889,41.02977475
31147,-95.71754313,40.12505988
17021,-89.2772654,39.54577354
12089,-81.77135879,30.61059227
12133,-85.66539047,30.61057376
13007,-84.44468765,31.32616161
13275,-83.91931083,30.86366931
21005,-84.99092122,38.00403901
21185,-85.44832749,38.39942696
13057,-84.47620888,34.24392704
38065,-101.340347,47.11526793
26133,-85.32530074,43.98981624
47109,-88.56362738,35.17548562
53001,-118.5606303,46.9833332
29057,-93.85026687,37.43205223
22101,-91.4729641,29.63465812
50007,-73.08095703,44.4609685
72045,-66.2218832,18.22480886
15009,-156.6170959,20.86775549
22057,-90.40259056,29.50036896
19139,-91.1127299,41.48390388
12113,-87.01842863,30.69285189
18101,-86.80304883,38.70800541
21203,-84.31592101,37.36516041
21223,-85.33759732,38.61301824
13055,-85.34528482,34.4750222
45033,-79.3788592,34.39159161
37103,-77.35508216,35.0216792
29199,-92.14703999,40.45259025
20131,-96.01410369,39.78344416
20137,-99.90345892,39.78437452
72007,-66.12743244,18.25112204
72033,-66.13858497,18.44155018
31065,-99.9122691,40.17645517
13087,-84.57905906,30.87834799
18177,-85.00989326,39.86440042
21009,-85.93364316,36.96557611
31093,-98.51708169,41.22003169
38025,-102.6182439,47.35674948
6005,-120.651017,38.44639243
47049,-84.93246049,36.38048539
20031,-95.73412623,38.23682409
26023,-85.05902789,41.91611212
51031,-79.09653353,37.20533586
39105,-82.02293378,39.08225648
54067,-80.79931776,38.29168787
40053,-97.78614311,36.79614902
46115,-98.34618207,44.9380115
50027,-72.58616572,43.58001482
48455,-95.13554758,31.08879116
35001,-106.6701992,35.0513603
13205,-84.19432195,31.22530968
15001,-155.5228916,19.60238001
21147,-84.48407605,36.73710053
21191,-84.36027672,38.69564498
21215,-85.32781617,38.03250201
30041,-110.1112572,48.62819549
31175,-98.98189456,41.56730482
48069,-102.2616597,34.5299457
24043,-77.81380733,39.60367565
21133,-82.85518257,37.12118276
34033,-75.35800198,39.57679913
51680,-79.19087057,37.40029938
5125,-92.67657936,34.64664181
54053,-82.02649381,38.76970939
54021,-80.85709349,38.92408193
28063,-91.03710924,31.73419892
38079,-99.8409867,48.77243448
30103,-107.271611,46.21146161
21049,-84.14747322,37.97084207
72101,-66.42037824,18.31706717
26005,-86.29175822,42.5936698
47005,-88.06827399,36.0697877
27015,-94.72763446,44.24207691
47137,-85.07493534,36.55845018
51109,-77.96286042,37.97820686
18145,-85.79170069,39.52369691
39049,-83.00930388,39.96953285
49021,-113.2894702,37.85918344
32009,-117.6323662,37.78468108
26083,-88.25214923,47.7152765
49039,-111.576369,39.373897
20093,-101.319857,38.00018599
12009,-80.70118804,28.30029848
18105,-86.5231418,39.16090548
19117,-93.32769889,41.02936356
21239,-84.74366172,38.04221561
45053,-81.02329399,32.42199137
48043,-103.2517639,29.81197793
45065,-82.30986185,33.89954637
45087,-81.61939757,34.68923429
27103,-94.24762754,44.34989221
55075,-88.00224453,45.3508737
53011,-122.482563,45.77913892
55099,-90.36145396,45.68039581
18103,-86.04502622,40.76951008
20053,-98.20471065,38.69661679
22123,-91.45675476,32.78844212
12077,-84.88289118,30.24132611
20083,-99.89794437,38.08748198
20119,-100.366175,37.23818349
21149,-87.26357493,37.52915732
28001,-91.35347716,31.48287906
72083,-66.98349931,18.23702324
28057,-88.36132551,34.27999586
21073,-84.87698847,38.23921799
23009,-68.3682003,44.56289875
23013,-69.0155773,44.02734532
13217,-83.85013437,33.55508191
46049,-99.14526264,45.07101215
26061,-88.65207305,46.99153696
30061,-114.998282,47.14724543
47051,-86.09217743,35.15496356
22029,-91.64003992,31.44592698
22063,-90.72796307,30.4401831
25009,-70.8679204,42.63890888
46019,-103.5080422,44.90584059
8035,-104.9295718,39.32969649
45079,-80.90314536,34.02185332
18095,-85.71934641,40.16163472
40099,-97.06790923,34.48232983
54009,-80.57643835,40.27372349
54013,-81.11760903,38.84442965
51021,-81.13021898,37.13398725
30111,-108.2744023,45.93732942
54043,-82.07037618,38.17536509
6033,-122.7531684,39.0996304
13131,-84.23442404,30.87466436
8021,-106.1916059,37.20069114
49037,-109.8046376,37.62590603
18133,-86.84504284,39.66627678
16047,-114.8115287,42.97101798
47167,-89.75926266,35.49684973
22121,-91.31276628,30.46341034
29171,-93.01609182,40.47893546
56039,-110.5898231,43.93462049
55043,-90.70621829,42.86746822
38059,-101.2811516,46.71604675
37041,-76.60209956,36.12655257
37021,-82.53009651,35.61117651
6063,-120.8385679,40.00466844
51730,-77.3912775,37.20424666
50023,-72.61497073,44.27338305
46093,-102.7168739,44.56682466
18097,-86.1384651,39.781707
5017,-91.29398003,33.26722093
13021,-83.69731725,32.80644793
72059,-66.79715122,18.00719069
72131,-66.97114242,18.32864295
5115,-93.03416068,35.44763006
51175,-77.10599922,36.72041609
48183,-94.81698885,32.48046698
36087,-74.02406346,41.15246736
5089,-92.68424587,36.2683375
51800,-76.63405148,36.7018463
8041,-104.5255848,38.83209294
29187,-90.47229875,37.8103108
48475,-103.1024334,31.50946799
8061,-102.7403538,38.43268177
48487,-99.2410633,34.08069983
41015,-124.2151634,42.46660065
8119,-105.1618217,38.88217342
29049,-94.40459388,39.60176187
49051,-111.1681851,40.33078836
16029,-111.5622067,42.77050909
37157,-79.77497931,36.39600703
5117,-91.55280603,34.82976701
5011,-92.1623973,33.4663389
48193,-98.1107417,31.70479559
24011,-75.83158044,38.8717703
27041,-95.45352803,45.93371908
30043,-112.0937182,46.14845091
51059,-77.27621393,38.83452192
30023,-113.0677455,46.06080937
47001,-84.19848417,36.11843704
39077,-82.59841097,41.14616217
13005,-82.45267309,31.553644
10001,-75.50463049,39.09596794
39173,-83.62299476,41.36169003
13157,-83.56638664,34.13386886
20003,-95.29332686,38.21420327
17095,-90.21325955,40.931806
30107,-109.8445267,46.46626046
47015,-86.06168156,35.80861512
23007,-70.44408001,44.97415416
21165,-83.59878601,37.94137396
46089,-99.22146133,45.7663581
8051,-107.0316961,38.66677999
26029,-85.37328681,45.50251117
27151,-95.68144265,45.28270276
39147,-83.12771271,41.12387169
13267,-82.05822243,32.04582196
48429,-98.83617161,32.73585245
37117,-77.10921195,35.84316803
30081,-114.1207568,46.08170268
13317,-82.74327745,33.78203439
53043,-118.4187514,47.57621751
6081,-122.3556417,37.43622059
39171,-84.58813276,41.56026924
8009,-102.5604697,37.31918387
16021,-116.4628925,48.76688917
16007,-111.3297604,42.28481397
39159,-83.37159273,40.29942154
39035,-81.70020455,41.63508635
48285,-96.93015781,29.38435415
40105,-95.61741486,36.79847478
13125,-82.61075182,33.22929601
41059,-118.7367898,45.59197779
46102,-102.5516108,43.33557228
20117,-96.52294566,39.7836191
22065,-91.24263458,32.36440228
30105,-106.667445,48.36534762
13313,-84.96717153,34.80559005
20203,-101.3473605,38.48207762
46023,-98.5879344,43.20793585
31027,-97.25240647,42.59924629
53035,-122.6491588,47.63965242
17111,-88.45243161,42.32439638
30069,-108.2501955,47.11756956
29033,-93.5051999,39.42696341
53075,-117.5230458,46.90118869
27147,-93.22602511,44.02233178
31169,-97.59493539,40.17627336
47033,-89.13952718,35.81357488
19079,-93.7068009,42.38377567
39165,-84.16675298,39.42756235
13255,-84.28418704,33.26089788
34019,-74.91224913,40.56725651
29217,-94.3424635,37.8505525
18121,-87.20637482,39.77363345
19069,-93.26246098,42.73254759
13035,-83.9572314,33.28786022
8039,-104.1358848,39.28654914
44001,-71.28609642,41.70561158
48035,-97.63437295,31.90038915
44005,-71.28097581,41.49985417
39045,-82.6305641,39.75159811
38069,-99.97180191,48.24959755
17015,-89.93443517,42.06868891
27125,-96.09528386,47.87169689
41031,-121.1762557,44.62943207
47021,-87.08684559,36.26114045
46127,-96.65602935,42.83240947
1051,-86.14914839,32.59665071
13187,-84.00267412,34.57217984
39083,-82.42153145,40.39876806
19017,-92.31805815,42.77458308
48175,-97.42644797,28.65709057
37089,-82.47989888,35.33634496
12061,-80.57409399,27.69639634
48393,-100.8134618,35.83850558
31049,-102.3339672,41.11158536
36051,-77.77547698,42.72808014
19141,-95.62488099,43.08375432
48059,-99.3734981,32.29765889
48379,-95.79344936,32.87031178
20067,-101.3080081,37.56216747
51105,-83.12865242,36.70541152
35051,-107.1923788,33.13049178
5043,-91.71998841,33.58945059
31123,-103.0105457,41.71599135
29015,-93.28794263,38.29483296
5109,-93.65635246,34.16349854
8077,-108.4664473,39.01828926
29065,-91.50790044,37.60662581
51185,-81.56055892,37.1249993
42103,-75.03378047,41.33196224
42115,-75.80068038,41.82132673
48343,-94.73265775,33.11348922
42125,-80.24822237,40.18940192
50001,-73.14095542,44.03092434
20103,-95.0379057,39.19935768
26121,-86.53525795,43.28992745
28049,-90.44287796,32.26668394
48281,-98.24146543,31.19619769
51107,-77.63570952,39.09069174
29185,-93.77597899,38.03718388
36025,-74.9664927,42.19809128
30071,-107.9132107,48.25918582
29129,-93.56856231,40.42233869
53045,-123.1830061,47.35052882
37127,-77.98645809,35.9672573
51199,-76.44241415,37.23800729
29159,-93.28508418,38.72828487
30063,-113.9237342,47.03653901
20019,-96.24538627,37.15004391
48459,-94.94149216,32.73625517
51047,-77.95581567,38.4860632
40061,-95.11660628,35.22482008
54069,-80.61909329,40.09689454
54065,-78.25780647,39.56041273
51165,-78.8757201,38.5120082
18183,-85.50511692,41.13937034
6093,-122.5403828,41.59268533
46037,-97.6073784,45.36714213
22071,-89.92817039,30.06866461
1073,-86.89649284,33.55429693
1127,-87.29735997,33.80333787
29063,-94.40471,39.89316607
12039,-84.61365884,30.57944871
13083,-85.5045082,34.85452906
28033,-89.99175388,34.87541171
51187,-78.20852012,38.90862709
17047,-88.05342298,38.41648956
47113,-88.83846098,35.60814061
69110,145.7773793,15.19924818
1111,-85.45906172,33.29378843
37009,-81.50047955,36.43443039
8033,-108.5172403,37.75161591
39089,-82.48309264,40.09160408
5139,-92.59729768,33.17136303
17071,-90.92511867,40.81812633
1101,-86.20759162,32.22023748
8005,-104.3391755,39.64976187
21155,-85.26960712,37.55250024
53057,-121.8015681,48.48207943
28067,-89.16879644,31.62254375
55021,-89.33373549,43.46662007
37019,-78.22741022,34.03887312
27029,-95.37902351,47.57763988
51131,-75.92853778,37.3008004
20163,-99.32506055,39.35024707
18041,-85.17874399,39.64003887
31079,-98.50217545,40.87255414
31081,-98.02286167,40.87304006
31115,-99.45442408,41.91383672
30091,-104.5046521,48.72099688
31063,-100.3941887,40.53008851
72089,-65.71209277,18.36866655
1007,-87.12642442,32.99863815
28075,-88.66254291,32.40429266
27011,-96.41089183,45.42606728
27013,-94.0669624,44.03454866
51091,-79.56852471,38.36233021
51177,-77.65602516,38.18491838
33017,-71.02883407,43.29697794
13153,-83.66626209,32.45904629
26041,-86.8705838,45.79162708
5131,-94.27411075,35.19970531
6087,-122.0098455,37.02161484
13191,-81.37557017,31.48382027
13207,-83.91863303,33.01386713
29069,-90.09086959,36.27211329
48483,-100.2696438,35.40127526
13117,-84.12494587,34.22554284
48409,-97.51817984,28.00881517
28147,-90.10615113,31.14843459
29137,-92.00075327,39.49543059
26073,-84.84679155,43.64059806
48341,-101.8929241,35.83769483
45017,-80.78044364,33.67490172
56035,-109.9147232,42.76688848
21069,-83.6966212,38.37018954
55019,-90.6120887,44.73471888
45091,-81.1843747,34.97476035
18001,-84.9366766,40.74566241
22005,-90.91129932,30.20356999
42119,-77.0622768,40.96296638
51041,-77.58694868,37.37854871
22001,-92.41197989,30.29053884
42039,-80.10628223,41.68469873
46123,-99.88400103,43.34586713
19077,-94.50105564,41.68374107
19183,-91.71788546,41.33557615
46111,-98.0913773,44.02345633
40051,-97.88410411,35.01695694
54039,-81.5280687,38.33657103
55109,-92.45274092,45.034056
42121,-79.75795319,41.40097108
39153,-81.53215836,41.12602166
13127,-81.49374625,31.21329118
48479,-99.33156884,27.76104781
37123,-79.90546571,35.33246289
23003,-68.59888362,46.65881102
28065,-89.8229919,31.56963475
18175,-86.10528713,38.60002089
48031,-98.3998635,30.26637122
51025,-77.85904254,36.76475487
47045,-89.41375211,36.0590501
47053,-88.93260051,35.99655968
51149,-77.22414808,37.18652761
5075,-91.10708591,36.04123566
38027,-98.90162009,47.71759623
53053,-122.1372268,47.03762205
16063,-114.1381982,43.00238037
42071,-76.24766732,40.0424116
55057,-90.11378352,43.92461059
47151,-84.50355777,36.42853038
46031,-101.196868,45.70859319
46053,-99.18566451,43.19237807
37181,-78.40793989,36.36498935
21033,-87.86795281,37.14539581
45011,-81.43500225,33.26607398
47039,-88.10876859,35.60302665
18009,-85.32480413,40.4735895
1055,-86.03472724,34.04524304
16025,-114.805771,43.46334531
20155,-98.08600127,37.95294624
47119,-87.07697721,35.61690933
56015,-104.3532604,42.08794383
55107,-91.13309805,45.47514052
55133,-88.30449979,43.01820295
21079,-84.5377965,37.63959109
25021,-71.18375438,42.17095985
18063,-86.51001469,39.76951839
17077,-89.38209334,37.7851433
45043,-79.29932927,33.41273525
38041,-102.4603588,46.4325011
49019,-109.5698391,38.98194142
49045,-113.1310844,40.44874738
51650,-76.29529608,37.04881937
55011,-91.75447602,44.37983253
51069,-78.26260912,39.2045729
54041,-80.50218391,38.99592244
27119,-96.40177125,47.77384897
27127,-95.25379787,44.40367707
47047,-89.41437418,35.19707079
60040,-171.0749252,-11.05438693
22089,-90.35821472,29.90553909
5111,-90.66290601,35.57403777
12045,-85.26099031,29.90863773
47063,-83.26669599,36.21708297
1021,-86.71880496,32.84784855
48351,-93.7447423,30.78628838
48219,-102.343201,33.60763788
13009,-83.24955475,33.06926724
37175,-82.79820086,35.20209224
37171,-80.68806732,36.41479477
1031,-85.98821547,31.40262634
39149,-84.2047519,40.33153119
16027,-116.7092947,43.62512608
30019,-105.5486049,48.78378323
12073,-84.27789851,30.45803384
40119,-96.97578993,36.07733642
1039,-86.45126082,31.24847025
18093,-86.48343164,38.84118211
20069,-100.4378614,37.73819659
21045,-84.92837107,37.32230982
21169,-85.62923997,36.99053963
21207,-85.0586581,36.99107615
22011,-93.34334334,30.64846191
23025,-69.95879873,45.51383312
40025,-102.5177364,36.74830915
21163,-86.21720864,37.96982895
21179,-85.46611795,37.80514428
21187,-84.82806192,38.5196103
29155,-89.78538048,36.21146811
31125,-97.99223608,41.39731556
55078,-88.71001751,45.00436791
48365,-94.30562676,32.16236111
21011,-83.7426846,38.1449682
48001,-95.65262443,31.81335134
51033,-77.34701956,38.02669283
19167,-96.17784312,43.08259778
6021,-122.3922138,39.59838777
29510,-90.24518183,38.63581661
13111,-84.31989425,34.86410209
46051,-96.76768665,45.17193059
46091,-97.59849649,45.75866098
53067,-122.832316,46.92962927
31107,-97.89188338,42.63678476
35061,-106.809079,34.7154555
30079,-105.3779892,46.86051233
19005,-91.37810118,43.28427357
48061,-97.45289994,26.1514673
48339,-95.50301465,30.30020668
8071,-104.0387088,37.31583595
48299,-98.68412325,30.70573357
48319,-99.22614053,30.71771767
37043,-83.75016149,35.05715999
36071,-74.3055715,41.40214371
36093,-74.05857191,42.81813316
54059,-82.13475298,37.72642697
20197,-96.20501408,38.9532902
27055,-91.49283433,43.67143253
21181,-84.0152747,38.33562437
25023,-70.73706299,41.98742408
36005,-73.85306631,40.84923694
37055,-75.68523838,35.66496212
39103,-81.89971217,41.11757625
42005,-79.46453847,40.8122674
34001,-74.63369316,39.46888118
55071,-87.51237412,44.11068759
55029,-87.02895452,45.03262377
37047,-78.65507102,34.26563953
39053,-82.31688305,38.82467445
48441,-99.89012025,32.30146021
39031,-81.92001686,40.30161452
31135,-101.6496214,40.85093027
48205,-102.6028506,35.84001734
8049,-106.1183507,40.10262363
48249,-98.08986769,27.73136336
19189,-93.73418701,43.37756642
6079,-120.4521815,35.38743275
1067,-85.24141161,31.51472599
39175,-83.30435542,40.84237693
48505,-99.16861265,27.00080042
13177,-84.1411514,31.7795307
21019,-82.68778009,38.35956794
27019,-93.80258281,44.8207703
31037,-97.0864664,41.57402708
45025,-80.15871717,34.63975693
47101,-87.49301198,35.52727534
41067,-123.098336,45.5601044
51810,-76.01632836,36.77777994
30057,-111.9202579,45.30067995
51103,-76.42021804,37.70171868
29013,-94.33998422,38.25727858
33001,-71.42269685,43.51796762
51159,-76.72963696,37.93704447
2230,-135.3366607,59.55998675
2105,-135.5597925,58.20930537
53021,-118.8988271,46.53472988
19093,-95.51349603,42.38688248
20173,-97.46096709,37.6847523
48453,-97.78195304,30.33470489
12057,-82.34692815,27.90622867
34021,-74.7016656,40.2834302
31023,-97.13176877,41.22607834
42129,-79.46698921,40.31074789
12015,-81.95030394,26.89985064
19029,-94.92783357,41.33149821
39107,-84.62934994,40.5400038
60030,-168.1634542,-14.54161463
21115,-82.83162301,37.84663225
44003,-71.57900584,41.67334594
50025,-72.71382838,42.99057803
50019,-72.24378939,44.8288277
20085,-95.79365615,39.41680889
22041,-91.67377238,32.13314522
28155,-89.28481945,33.61305937
25011,-72.59183051,42.58313582
31031,-101.1185775,42.54492773
30001,-112.8988092,45.13270698
29143,-89.65181803,36.59468384
5057,-93.66845777,33.73525084
29029,-92.7660215,38.02698541
51117,-78.36274616,36.68035693
21233,-87.68328192,37.51834937
40047,-97.78270534,36.37905889
53059,-121.9147942,46.02300249
26091,-84.06637409,41.8950755
13123,-84.45565001,34.69116358
27135,-95.8108219,48.77512762
28089,-90.03375433,32.63469959
48227,-101.435499,32.30616948
54099,-82.42696391,38.14595725
